Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
10/10/2014 23:15,21.9,1,,,1.7,1,782,1,93.6,1,8.18,1
10/10/2014 23:30,21.9,1,,,1.8,1,776,1,92.4,1,8.08,1
10/10/2014 23:45,21.9,1,,,2,1,768,1,91.7,1,8.02,1
10/11/2014 0:00,21.9,1,,,3,1,763,1,91,1,7.96,1
10/11/2014 0:15,21.9,1,,,4.2,1,759,1,90.5,1,7.92,1
10/11/2014 0:30,21.8,1,,,1.5,1,758,1,90.1,1,7.89,1
10/11/2014 0:45,21.8,1,,,2.1,1,756,1,89.6,1,7.84,1
10/11/2014 1:00,21.8,1,,,2.6,1,751,1,89.1,1,7.8,1
10/11/2014 1:15,21.8,1,,,2.2,1,750,1,88.8,1,7.77,1
10/11/2014 1:30,21.8,1,,,1.8,1,747,1,88.5,1,7.75,1
10/11/2014 1:45,21.8,1,,,1.6,1,745,1,88.1,1,7.72,1
10/11/2014 2:00,21.9,1,,,1.7,1,742,1,88,1,7.69,1
10/11/2014 2:15,21.8,1,,,1.7,1,742,1,87.5,1,7.66,1
10/11/2014 2:30,21.8,1,,,1.3,1,742,1,86.3,1,7.56,1
10/11/2014 2:45,21.8,1,,,1.8,1,742,1,86.5,1,7.57,1
10/11/2014 3:00,21.8,1,,,1.6,1,744,1,87.5,1,7.66,1
10/11/2014 3:15,21.8,1,,,4.5,1,746,1,87.8,1,7.69,1
10/11/2014 3:30,21.8,1,,,1.7,1,748,1,87.9,1,7.7,1
10/11/2014 3:45,21.8,1,,,1.8,1,752,1,88.4,1,7.74,1
10/11/2014 4:00,21.7,1,,,1.8,1,762,1,89,1,7.8,1
10/11/2014 4:15,21.7,1,,,1.3,1,768,1,89.4,1,7.84,1
10/11/2014 4:30,21.7,1,,,1.9,1,773,1,89.7,1,7.87,1
10/11/2014 4:45,21.7,1,,,1.3,1,778,1,89.9,1,7.9,1
10/11/2014 5:00,21.6,1,,,1.7,1,789,1,90.3,1,7.94,1
10/11/2014 5:15,21.6,1,,,1,1,798,1,90.6,1,7.97,1
10/11/2014 5:30,21.6,1,,,1.7,1,809,1,91,1,8.01,1
10/11/2014 5:45,21.5,1,,,1.8,1,823,1,91.3,1,8.04,1
10/11/2014 6:00,21.5,1,,,1.3,1,831,1,91,1,8.02,1
10/11/2014 6:15,21.4,1,,,1.5,1,842,1,91.4,1,8.06,1
10/11/2014 6:30,21.4,1,,,1.2,1,852,1,91.6,1,8.09,1
10/11/2014 6:45,21.4,1,,,1.4,1,859,1,91.2,1,8.05,1
10/11/2014 7:00,21.3,1,,,1.2,1,870,1,91.3,1,8.06,1
10/11/2014 7:15,21.3,1,,,1.3,1,874,1,91.3,1,8.07,1
10/11/2014 7:30,21.3,1,,,0.9,1,887,1,91.3,1,8.07,1
10/11/2014 7:45,21.3,1,,,0.7,1,886,1,91.3,1,8.07,1
10/11/2014 8:00,21.3,1,,,0.9,1,890,1,90.8,1,8.03,1
10/11/2014 8:15,21.3,1,,,1.2,1,892,1,91.4,1,8.08,1
10/11/2014 8:30,21.3,1,,,0.7,1,899,1,91.1,1,8.06,1
10/11/2014 8:45,21.3,1,,,1.1,1,894,1,91.6,1,8.1,1
10/11/2014 9:00,21.3,1,,,1.6,1,886,1,91.9,1,8.13,1
10/11/2014 9:15,21.3,1,,,1.2,1,878,1,92.4,1,8.17,1
10/11/2014 9:30,21.4,1,,,1.9,1,799,1,92.4,1,8.16,1
10/11/2014 9:45,21.4,1,,,1.8,1,817,1,91.8,1,8.11,1
10/11/2014 10:00,21.4,1,,,1.5,1,837,1,92.4,1,8.15,1
10/11/2014 10:15,21.5,1,,,1.4,1,825,1,92.6,1,8.16,1
10/11/2014 10:30,21.5,1,,,1.8,1,810,1,91.7,1,8.08,1
10/11/2014 10:45,21.6,1,,,1.6,1,804,1,92.2,1,8.11,1
10/11/2014 11:00,21.6,1,,,5.6,1,804,1,92,1,8.09,1
10/11/2014 11:15,21.6,1,,,2.5,1,802,1,92.7,1,8.14,1
10/11/2014 11:30,21.7,1,,,1.9,1,795,1,92.6,1,8.13,1
10/11/2014 11:45,21.7,1,,,1.8,1,788,1,92.2,1,8.09,1
10/11/2014 12:00,21.8,1,,,1.5,1,786,1,92.8,1,8.13,1
10/11/2014 12:15,21.8,1,,,1.5,1,782,1,92.7,1,8.12,1
10/11/2014 12:30,21.8,1,,,1.5,1,777,1,93,1,8.14,1
10/11/2014 12:45,21.9,1,,,1.3,1,774,1,92.6,1,8.1,1
10/11/2014 13:00,21.9,1,,,1.7,1,771,1,92.9,1,8.12,1
10/11/2014 13:15,21.9,1,,,1.9,1,767,1,93.6,1,8.17,1
10/11/2014 13:30,21.9,1,,,2,1,767,1,92.8,1,8.11,1
10/11/2014 13:45,22,1,,,2.5,1,767,1,93,1,8.12,1
10/11/2014 14:00,21.9,1,,,1.2,1,768,1,92.5,1,8.08,1
10/11/2014 14:15,21.9,1,,,1.5,1,772,1,93.2,1,8.14,1
10/11/2014 14:30,21.9,1,,,1.6,1,776,1,93.1,1,8.14,1
10/11/2014 14:45,21.9,1,,,2.1,1,779,1,92.6,1,8.09,1
10/11/2014 15:00,21.9,1,,,1.7,1,792,1,93.4,1,8.17,1
10/11/2014 15:15,21.8,1,,,1.4,1,810,1,94.8,1,8.3,1
10/11/2014 15:30,21.8,1,,,1.2,1,816,1,95.4,1,8.35,1
10/11/2014 15:45,21.8,1,,,1.2,1,826,1,96.7,1,8.46,1
10/11/2014 16:00,21.8,1,,,1.8,1,847,1,98.5,1,8.62,1
10/11/2014 16:15,21.8,1,,,2,1,859,1,99.7,1,8.72,1
10/11/2014 16:30,21.8,1,,,1.2,1,880,1,100.9,1,8.82,1
10/11/2014 16:45,21.8,1,,,1.7,1,893,1,101,1,8.84,1
10/11/2014 17:00,21.8,1,,,1,1,910,1,101.8,1,8.91,1
10/11/2014 17:15,21.8,1,,,1.8,1,920,1,102.1,1,8.94,1
10/11/2014 17:30,21.8,1,,,1.2,1,931,1,102.4,1,8.96,1
10/11/2014 17:45,21.8,1,,,2.3,1,942,1,103,1,9.02,1
10/11/2014 18:00,21.8,1,,,1.2,1,949,1,102.6,1,8.98,1
10/11/2014 18:15,21.8,1,,,1.4,1,961,1,102.5,1,8.97,1
10/11/2014 18:30,21.8,1,,,0.9,1,966,1,102.9,1,9.01,1
10/11/2014 18:45,21.8,1,,,0.6,1,975,1,103.2,1,9.03,1
10/11/2014 19:00,21.8,1,,,0.7,1,977,1,101.9,1,8.93,1
10/11/2014 19:15,21.8,1,,,0.5,1,984,1,103.1,1,9.03,1
10/11/2014 19:30,21.8,1,,,1.1,1,983,1,103.6,1,9.07,1
10/11/2014 19:45,21.8,1,,,1,1,983,1,104.1,1,9.12,1
10/11/2014 20:00,21.8,1,,,1,1,972,1,106,1,9.29,1
10/11/2014 20:15,21.7,1,,,1,1,961,1,108.4,1,9.5,1
10/11/2014 20:30,21.7,1,,,1.2,1,933,1,107.3,1,9.41,1
10/11/2014 20:45,21.7,1,,,0.9,1,824,1,104,1,9.12,1
10/11/2014 21:00,21.7,1,,,1.2,1,876,1,105.6,1,9.25,1
10/11/2014 21:15,21.7,1,,,1.2,1,882,1,105.7,1,9.27,1
10/11/2014 21:30,21.7,1,,,1.2,1,885,1,104.1,1,9.13,1
10/11/2014 21:45,21.7,1,,,2.3,1,847,1,99.5,1,8.73,1
10/11/2014 22:00,21.7,1,,,1.7,1,862,1,100.4,1,8.8,1
10/11/2014 22:15,21.7,1,,,1.8,1,871,1,100.7,1,8.83,1
10/11/2014 22:30,21.7,1,,,1.4,1,865,1,99.6,1,8.74,1
10/11/2014 22:45,21.7,1,,,1.6,1,852,1,98.3,1,8.62,1
10/11/2014 23:00,21.7,1,,,1.1,1,843,1,97.4,1,8.54,1
10/11/2014 23:15,21.7,1,,,1.2,1,835,1,96.4,1,8.46,1
10/11/2014 23:30,21.7,1,,,1.2,1,815,1,94.6,1,8.3,1
10/11/2014 23:45,21.7,1,,,1.4,1,800,1,92.7,1,8.13,1
10/12/2014 0:00,21.7,1,,,1.9,1,786,1,91.4,1,8.02,1
10/12/2014 0:15,21.7,1,,,1.2,1,781,1,90.6,1,7.95,1
10/12/2014 0:30,21.7,1,,,1.5,1,776,1,89.9,1,7.89,1
10/12/2014 0:45,21.7,1,,,1.4,1,771,1,89.4,1,7.84,1
10/12/2014 1:00,21.7,1,,,1.5,1,768,1,88.9,1,7.8,1
10/12/2014 1:15,21.7,1,,,1.5,1,765,1,88.6,1,7.77,1
10/12/2014 1:30,21.7,1,,,1.5,1,763,1,88.2,1,7.74,1
10/12/2014 1:45,21.7,1,,,1.9,1,760,1,87.8,1,7.7,1
10/12/2014 2:00,21.7,1,,,1.7,1,758,1,87.5,1,7.68,1
10/12/2014 2:15,21.7,1,,,1.5,1,755,1,87.4,1,7.67,1
10/12/2014 2:30,21.7,1,,,1.5,1,752,1,87.3,1,7.66,1
10/12/2014 2:45,21.7,1,,,1.5,1,750,1,87,1,7.64,1
10/12/2014 3:00,21.7,1,,,1.4,1,748,1,86.5,1,7.59,1
10/12/2014 3:15,21.7,1,,,1.1,1,748,1,85.9,1,7.54,1
10/12/2014 3:30,21.7,1,,,1.4,1,748,1,85.4,1,7.5,1
10/12/2014 3:45,21.7,1,,,1.4,1,750,1,86.3,1,7.58,1
10/12/2014 4:00,21.6,1,,,1.5,1,753,1,86.3,1,7.58,1
10/12/2014 4:15,21.6,1,,,2.1,1,756,1,86.6,1,7.61,1
10/12/2014 4:30,21.6,1,,,1.5,1,758,1,86.6,1,7.61,1
10/12/2014 4:45,21.6,1,,,1.7,1,769,1,87.7,1,7.71,1
10/12/2014 5:00,21.6,1,,,1.5,1,779,1,88,1,7.75,1
10/12/2014 5:15,21.5,1,,,1.7,1,785,1,88.6,1,7.8,1
10/12/2014 5:30,21.5,1,,,1.6,1,789,1,88.8,1,7.83,1
10/12/2014 5:45,21.5,1,,,1.7,1,798,1,89,1,7.85,1
10/12/2014 6:00,21.4,1,,,5.1,1,809,1,89.3,1,7.88,1
10/12/2014 6:15,21.4,1,,,1.7,1,818,1,89.9,1,7.94,1
10/12/2014 6:30,21.3,1,,,1.7,1,831,1,90,1,7.96,1
10/12/2014 6:45,21.3,1,,,1.4,1,840,1,90.1,1,7.97,1
10/12/2014 7:00,21.2,1,,,1.5,1,850,1,90,1,7.96,1
10/12/2014 7:15,21.2,1,,,1.6,1,860,1,90.7,1,8.03,1
10/12/2014 7:30,21.2,1,,,1.4,1,871,1,90.6,1,8.03,1
10/12/2014 7:45,21.2,1,,,2,1,879,1,90.8,1,8.05,1
10/12/2014 8:00,21.1,1,,,1,1,895,1,90.2,1,8,1
10/12/2014 8:15,21.1,1,,,0.7,1,904,1,90.9,1,8.07,1
10/12/2014 8:30,21.1,1,,,4.9,1,911,1,90.9,1,8.07,1
10/12/2014 8:45,21.1,1,,,3.4,1,918,1,91.5,1,8.12,1
10/12/2014 9:00,21,1,,,1.1,1,924,1,90,1,7.99,1
10/12/2014 9:15,21,1,,,1,1,933,1,90.3,1,8.03,1
10/12/2014 9:30,21,1,,,2,1,931,1,90.9,1,8.08,1
10/12/2014 9:45,21,1,,,0.9,1,926,1,91.8,1,8.16,1
10/12/2014 10:00,21,1,,,1.6,1,918,1,92.6,1,8.23,1
10/12/2014 10:15,21.1,1,,,3.1,1,907,1,93.6,1,8.31,1
10/12/2014 10:30,21.1,1,,,0.9,1,861,1,93.1,1,8.26,1
10/12/2014 10:45,21.2,1,,,1.7,1,814,1,92.7,1,8.22,1
10/12/2014 11:00,21.2,1,,,2.7,1,866,1,93.1,1,8.25,1
10/12/2014 11:15,21.2,1,,,2,1,849,1,92.8,1,8.22,1
10/12/2014 11:30,21.3,1,,,2.5,1,836,1,92.5,1,8.18,1
10/12/2014 11:45,21.3,1,,,2,1,819,1,91.4,1,8.08,1
10/12/2014 12:00,21.3,1,,,2.3,1,818,1,91.8,1,8.11,1
10/12/2014 12:15,21.3,1,,,2,1,820,1,92.5,1,8.17,1
10/12/2014 12:30,21.4,1,,,1.7,1,821,1,93.3,1,8.24,1
10/12/2014 12:45,21.4,1,,,2.1,1,815,1,93.5,1,8.25,1
10/12/2014 13:00,21.4,1,,,1.8,1,812,1,93.4,1,8.24,1
10/12/2014 13:15,21.4,1,,,2.5,1,811,1,93.9,1,8.28,1
10/12/2014 13:30,21.5,1,,,1.7,1,809,1,94.2,1,8.31,1
10/12/2014 13:45,21.5,1,,,1.7,1,805,1,94.8,1,8.36,1
10/12/2014 14:00,21.5,1,,,2.4,1,802,1,95.1,1,8.37,1
10/12/2014 14:15,21.5,1,,,1.3,1,804,1,94.7,1,8.34,1
10/12/2014 14:30,21.5,1,,,1.1,1,803,1,94,1,8.28,1
10/12/2014 14:45,21.5,1,,,1.3,1,805,1,94.1,1,8.29,1
10/12/2014 15:00,21.5,1,,,1.8,1,808,1,94.3,1,8.3,1
10/12/2014 15:15,21.5,1,,,1.8,1,810,1,93.9,1,8.27,1
10/12/2014 15:30,21.4,1,,,1.6,1,813,1,93.8,1,8.27,1
10/12/2014 15:45,21.4,1,,,1.8,1,841,1,93.9,1,8.29,1
10/12/2014 16:00,21.3,1,,,1.8,1,867,1,94.8,1,8.38,1
10/12/2014 16:15,21.3,1,,,1.8,1,880,1,95.8,1,8.46,1
10/12/2014 16:30,21.3,1,,,3.1,1,904,1,96.7,1,8.55,1
10/12/2014 16:45,21.3,1,,,1.2,1,920,1,97.5,1,8.63,1
10/12/2014 17:00,21.2,1,,,7.6,1,938,1,98.6,1,8.72,1
10/12/2014 17:15,21.2,1,,,3,1,956,1,100.5,1,8.9,1
10/12/2014 17:30,21.2,1,,,1.5,1,970,1,101.7,1,9.01,1
10/12/2014 17:45,21.2,1,,,0.9,1,983,1,102.7,1,9.1,1
10/12/2014 18:00,21.2,1,,,2.2,1,996,1,103.1,1,9.13,1
10/12/2014 18:15,21.2,1,,,1.3,1,1010,1,104.3,1,9.24,1
10/12/2014 18:30,21.1,1,,,0.9,1,1010,1,104.8,1,9.29,1
10/12/2014 18:45,21.1,1,,,0.9,1,1020,1,105.6,1,9.36,1
10/12/2014 19:00,21.1,1,,,1.6,1,1030,1,105.4,1,9.34,1
10/12/2014 19:15,21.1,1,,,1,1,1030,1,106,1,9.41,1
10/12/2014 19:30,21.1,1,,,0.8,1,1040,1,106.6,1,9.46,1
10/12/2014 19:45,21.1,1,,,1.1,1,1050,1,107.6,1,9.55,1
10/12/2014 20:00,21.1,1,,,2.7,1,1050,1,106.3,1,9.43,1
10/12/2014 20:15,21.1,1,,,0.9,1,1050,1,106.8,1,9.48,1
10/12/2014 20:30,21,1,,,0.9,1,1050,1,107.6,1,9.55,1
10/12/2014 20:45,21,1,,,1.3,1,1040,1,106.5,1,9.46,1
10/12/2014 21:00,21,1,,,1.1,1,980,1,107.1,1,9.51,1
10/12/2014 21:15,21.1,1,,,0.8,1,963,1,104.7,1,9.29,1
10/12/2014 21:30,21.1,1,,,1.3,1,841,1,103.2,1,9.15,1
10/12/2014 21:45,21.1,1,,,1.4,1,930,1,104.5,1,9.28,1
10/12/2014 22:00,21.1,1,,,1.4,1,926,1,103.6,1,9.19,1
10/12/2014 22:15,21.1,1,,,1.7,1,895,1,100.1,1,8.88,1
10/12/2014 22:30,21.1,1,,,1.9,1,875,1,98.1,1,8.69,1
10/12/2014 22:45,21.1,1,,,1.7,1,883,1,97.9,1,8.69,1
10/12/2014 23:00,21.1,1,,,3.8,1,886,1,97.3,1,8.63,1
10/12/2014 23:15,21.1,1,,,1.8,1,882,1,96.8,1,8.59,1
10/12/2014 23:30,21.1,1,,,1.7,1,866,1,95.6,1,8.48,1
10/12/2014 23:45,21.1,1,,,1.8,1,864,1,95,1,8.43,1
10/13/2014 0:00,21.1,1,,,1.5,1,853,1,93.8,1,8.32,1
10/13/2014 0:15,21.2,1,,,2,1,835,1,92.3,1,8.19,1
10/13/2014 0:30,21.2,1,,,2,1,820,1,91.1,1,8.07,1
10/13/2014 0:45,21.2,1,,,1.8,1,810,1,90.2,1,7.99,1
10/13/2014 1:00,21.2,1,,,2.5,1,803,1,89.4,1,7.92,1
10/13/2014 1:15,21.2,1,,,1.7,1,797,1,89,1,7.89,1
10/13/2014 1:30,21.2,1,,,2.9,1,794,1,88.7,1,7.86,1
10/13/2014 1:45,21.2,1,,,2.6,1,790,1,88.4,1,7.83,1
10/13/2014 2:00,21.2,1,,,2,1,786,1,88,1,7.79,1
10/13/2014 2:15,21.2,1,,,1.8,1,782,1,87.7,1,7.77,1
10/13/2014 2:30,21.2,1,,,2.1,1,777,1,87.7,1,7.77,1
10/13/2014 2:45,21.2,1,,,5.7,1,774,1,87.3,1,7.74,1
10/13/2014 3:00,21.2,1,,,1.7,1,770,1,87,1,7.71,1
10/13/2014 3:15,21.2,1,,,2.1,1,764,1,87.1,1,7.71,1
10/13/2014 3:30,21.2,1,,,1.5,1,760,1,86.9,1,7.7,1
10/13/2014 3:45,21.2,1,,,2.3,1,756,1,86.6,1,7.67,1
10/13/2014 4:00,21.2,1,,,1.4,1,754,1,86.1,1,7.62,1
10/13/2014 4:15,21.2,1,,,2.6,1,755,1,86.4,1,7.65,1
10/13/2014 4:30,21.2,1,,,4.5,1,758,1,86.1,1,7.63,1
10/13/2014 4:45,21.2,1,,,2.3,1,762,1,86.2,1,7.64,1
10/13/2014 5:00,21.2,1,,,2.6,1,767,1,86.2,1,7.64,1
10/13/2014 5:15,21.1,1,,,1.9,1,772,1,86.4,1,7.67,1
10/13/2014 5:30,21.1,1,,,1.4,1,778,1,86.5,1,7.67,1
10/13/2014 5:45,21.1,1,,,1.4,1,788,1,86.9,1,7.72,1
10/13/2014 6:00,21.1,1,,,1.6,1,799,1,87,1,7.73,1
10/13/2014 6:15,21,1,,,8.1,1,807,1,87.5,1,7.78,1
10/13/2014 6:30,21,1,,,3.6,1,814,1,87.6,1,7.79,1
10/13/2014 6:45,21,1,,,4.1,1,825,1,88.1,1,7.84,1
10/13/2014 7:00,20.9,1,,,1.8,1,837,1,88.3,1,7.87,1
10/13/2014 7:15,20.9,1,,,1.4,1,849,1,88.9,1,7.92,1
10/13/2014 7:30,20.8,1,,,1.5,1,861,1,89.4,1,7.98,1
10/13/2014 7:45,20.8,1,,,2,1,871,1,89.6,1,8,1
10/13/2014 8:00,20.8,1,,,1.6,1,881,1,89.6,1,8,1
10/13/2014 8:15,20.8,1,,,1.7,1,891,1,90.1,1,8.05,1
10/13/2014 8:30,20.7,1,,,1.4,1,900,1,90.2,1,8.06,1
10/13/2014 8:45,20.7,1,,,1.2,1,910,1,90.5,1,8.09,1
10/13/2014 9:00,20.7,1,,,2.8,1,919,1,90,1,8.05,1
10/13/2014 9:15,20.7,1,,,0.8,1,927,1,91.2,1,8.16,1
10/13/2014 9:30,20.7,1,,,1,1,937,1,91,1,8.14,1
10/13/2014 9:45,20.7,1,,,1.7,1,941,1,91,1,8.13,1
10/13/2014 10:00,20.7,1,,,1,1,945,1,90,1,8.05,1
10/13/2014 10:15,20.7,1,,,1.5,1,946,1,91.3,1,8.16,1
10/13/2014 10:30,20.8,1,,,0.9,1,935,1,92.1,1,8.22,1
10/13/2014 10:45,20.8,1,,,1.5,1,939,1,92.1,1,8.22,1
10/13/2014 11:00,20.9,1,,,1,1,933,1,93.1,1,8.3,1
10/13/2014 11:15,20.9,1,,,1,1,930,1,93.8,1,8.36,1
10/13/2014 11:30,21,1,,,1,1,865,1,92.7,1,8.25,1
10/13/2014 11:45,21,1,,,1,1,830,1,92.9,1,8.26,1
10/13/2014 12:00,21.1,1,,,1.8,1,830,1,91.6,1,8.14,1
10/13/2014 12:16,21.1,1,,,1.4,1,861,1,92.6,1,8.22,1
10/13/2014 12:30,21.1,1,,,1.8,1,855,1,91.9,1,8.15,1
10/13/2014 12:46,21.1,1,,,1.5,1,847,1,91.9,1,8.15,1
10/13/2014 13:00,21.2,1,,,1.7,1,837,1,91.7,1,8.12,1
10/13/2014 13:16,21.2,1,,,1.5,1,840,1,91.8,1,8.13,1
10/13/2014 13:30,21.2,1,,,1.5,1,840,1,91.6,1,8.11,1
10/13/2014 13:46,21.3,1,,,1.5,1,833,1,92.9,1,8.22,1
10/13/2014 14:00,21.3,1,,,1.4,1,833,1,93,1,8.23,1
10/13/2014 14:16,21.3,1,,,2.5,1,831,1,93,1,8.22,1
10/13/2014 14:30,21.4,1,,,3.8,1,826,1,93.2,1,8.23,1
10/13/2014 14:46,21.4,1,,,1.5,1,823,1,91.3,1,8.06,1
10/13/2014 15:00,21.4,1,,,2.2,1,824,1,92.6,1,8.17,1
10/13/2014 15:16,21.4,1,,,1.8,1,822,1,91.8,1,8.1,1
10/13/2014 15:30,21.4,1,,,1.4,1,822,1,92.4,1,8.16,1
10/13/2014 15:46,21.4,1,,,1.7,1,823,1,92.2,1,8.14,1
10/13/2014 16:00,21.3,1,,,1.8,1,828,1,91.7,1,8.1,1
10/13/2014 16:16,21.3,1,,,1.5,1,834,1,91.5,1,8.09,1
10/13/2014 16:30,21.2,1,,,2.2,1,849,1,91.2,1,8.08,1
10/13/2014 16:46,21.2,1,,,1.6,1,867,1,92.5,1,8.19,1
10/13/2014 17:00,21.2,1,,,2.3,1,883,1,93.3,1,8.27,1
10/13/2014 17:16,21.1,1,,,1.5,1,898,1,94,1,8.34,1
10/13/2014 17:30,21.1,1,,,1.3,1,920,1,95,1,8.43,1
10/13/2014 17:46,21.1,1,,,2.3,1,950,1,97.4,1,8.64,1
10/13/2014 18:00,21.1,1,,,1.5,1,969,1,98.6,1,8.75,1
10/13/2014 18:16,21.1,1,,,1.4,1,986,1,100,1,8.87,1
10/13/2014 18:30,21.1,1,,,1.3,1,1000,1,101.3,1,8.99,1
10/13/2014 18:46,21.1,1,,,3.1,1,1010,1,102.1,1,9.05,1
10/13/2014 19:00,21.1,1,,,1.4,1,1020,1,102.1,1,9.06,1
10/13/2014 19:16,21.1,1,,,1.2,1,1030,1,102.8,1,9.12,1
10/13/2014 19:30,21.1,1,,,1.3,1,1040,1,102.4,1,9.09,1
10/13/2014 19:46,21.1,1,,,1.2,1,1040,1,102.1,1,9.06,1
10/13/2014 20:00,21.1,1,,,1.2,1,1050,1,102.6,1,9.1,1
10/13/2014 20:16,21.1,1,,,1.1,1,1060,1,102.6,1,9.11,1
10/13/2014 20:30,21.1,1,,,1,1,1060,1,102.4,1,9.09,1
10/13/2014 20:46,21.1,1,,,1.4,1,1070,1,102.2,1,9.07,1
10/13/2014 21:00,21.1,1,,,1,1,1070,1,102.1,1,9.06,1
10/13/2014 21:16,21.1,1,,,1.2,1,1030,1,105.2,1,9.33,1
10/13/2014 21:30,21.1,1,,,1,1,1010,1,107.1,1,9.5,1
10/13/2014 21:46,21.1,1,,,1.3,1,988,1,106.2,1,9.42,1
10/13/2014 22:00,21.1,1,,,1.1,1,1000,1,105.9,1,9.4,1
10/13/2014 22:16,21.1,1,,,1,1,889,1,102,1,9.04,1
10/13/2014 22:30,21.2,1,,,1.3,1,894,1,102.4,1,9.07,1
10/13/2014 22:46,21.1,1,,,1.3,1,906,1,102.8,1,9.12,1
10/13/2014 23:00,21.1,1,,,1.1,1,915,1,102.1,1,9.06,1
10/13/2014 23:16,21.1,1,,,1.6,1,892,1,98.5,1,8.75,1
10/13/2014 23:30,21.1,1,,,1.4,1,881,1,96.7,1,8.59,1
10/13/2014 23:46,21,1,,,1.5,1,898,1,97.1,1,8.62,1
10/14/2014 0:00,21,1,,,1.2,1,907,1,96.8,1,8.6,1
10/14/2014 0:16,21,1,,,1.2,1,902,1,95.9,1,8.52,1
10/14/2014 0:30,21,1,,,1.4,1,889,1,94.7,1,8.42,1
10/14/2014 0:45,21,1,,,1.3,1,882,1,93.8,1,8.34,1
10/14/2014 1:00,21,1,,,1.5,1,874,1,92.8,1,8.26,1
10/14/2014 1:15,21,1,,,1.6,1,856,1,91.4,1,8.12,1
10/14/2014 1:30,21,1,,,1.5,1,841,1,90.1,1,8.01,1
10/14/2014 1:45,21,1,,,1.6,1,832,1,89.3,1,7.94,1
10/14/2014 2:00,21,1,,,1.7,1,824,1,88.5,1,7.87,1
10/14/2014 2:15,21,1,,,1.4,1,821,1,88.1,1,7.84,1
10/14/2014 2:30,21,1,,,1.7,1,817,1,87.7,1,7.8,1
10/14/2014 2:45,21,1,,,1.5,1,813,1,87.4,1,7.78,1
10/14/2014 3:00,21,1,,,1.5,1,811,1,87.1,1,7.75,1
10/14/2014 3:15,21,1,,,1.8,1,808,1,86.9,1,7.73,1
10/14/2014 3:30,21,1,,,3.7,1,805,1,86.6,1,7.7,1
10/14/2014 3:45,21,1,,,1.8,1,802,1,86.5,1,7.69,1
10/14/2014 4:00,21,1,,,1.8,1,800,1,86.2,1,7.66,1
10/14/2014 4:15,21,1,,,1.7,1,798,1,86,1,7.66,1
10/14/2014 4:30,21,1,,,1.6,1,795,1,85.8,1,7.63,1
10/14/2014 4:45,21,1,,,1.8,1,794,1,85.9,1,7.64,1
10/14/2014 5:00,21,1,,,1.4,1,795,1,85.3,1,7.59,1
10/14/2014 5:15,21,1,,,1.6,1,795,1,85.6,1,7.62,1
10/14/2014 5:30,20.9,1,,,1.5,1,797,1,85.5,1,7.61,1
10/14/2014 5:45,20.9,1,,,1.7,1,800,1,85.6,1,7.63,1
10/14/2014 6:00,20.9,1,,,1.7,1,802,1,85.5,1,7.61,1
10/14/2014 6:15,20.9,1,,,1.7,1,804,1,85.6,1,7.63,1
10/14/2014 6:30,20.9,1,,,2,1,813,1,86,1,7.67,1
10/14/2014 6:45,20.9,1,,,1.4,1,821,1,86.7,1,7.73,1
10/14/2014 7:00,20.8,1,,,2,1,830,1,86.8,1,7.75,1
10/14/2014 7:15,20.8,1,,,1.4,1,838,1,87.4,1,7.8,1
10/14/2014 7:30,20.8,1,,,8,1,848,1,87.8,1,7.85,1
10/14/2014 7:45,20.7,1,,,1.3,1,860,1,88.6,1,7.92,1
10/14/2014 8:00,20.7,1,,,1.7,1,872,1,89,1,7.96,1
10/14/2014 8:15,20.6,1,,,1.5,1,883,1,89.4,1,8,1
10/14/2014 8:30,20.6,1,,,1.1,1,896,1,89.8,1,8.04,1
10/14/2014 8:45,20.6,1,,,1.2,1,909,1,90.3,1,8.1,1
10/14/2014 9:00,20.6,1,,,2,1,920,1,90.6,1,8.13,1
10/14/2014 9:15,20.5,1,,,1,1,932,1,91.1,1,8.17,1
10/14/2014 9:30,20.5,1,,,1.1,1,945,1,90.9,1,8.16,1
10/14/2014 9:45,20.5,1,,,1.2,1,956,1,91.6,1,8.22,1
10/14/2014 10:00,20.5,1,,,1.4,1,971,1,91.5,1,8.22,1
10/14/2014 10:15,20.5,1,,,1,1,982,1,92.4,1,8.3,1
10/14/2014 10:30,20.5,1,,,1,1,989,1,92,1,8.26,1
10/14/2014 10:45,20.5,1,,,1.6,1,1000,1,93.1,1,8.36,1
10/14/2014 11:00,20.5,1,,,0.9,1,1010,1,92.9,1,8.34,1
10/14/2014 11:15,20.5,1,,,0.9,1,1010,1,93.6,1,8.4,1
10/14/2014 11:30,20.5,1,,,1.2,1,1010,1,92.2,1,8.27,1
10/14/2014 11:45,20.5,1,,,1.3,1,1020,1,94.3,1,8.47,1
10/14/2014 12:00,20.6,1,,,3.5,1,1010,1,94.8,1,8.49,1
10/14/2014 12:15,20.7,1,,,1,1,993,1,95,1,8.49,1
10/14/2014 12:30,20.7,1,,,1.4,1,981,1,96.6,1,8.63,1
10/14/2014 12:45,20.8,1,,,0.9,1,967,1,95.4,1,8.52,1
10/14/2014 13:00,20.8,1,,,1.4,1,915,1,95.6,1,8.54,1
10/14/2014 13:15,20.9,1,,,1.3,1,875,1,95.5,1,8.51,1
