Case_ID,CaseStartDate,WaterBodyName,Landmarks,ReportObservationDate,BloomReport_ID,CountyName,RegionName,Latitude,Longitude,WBTypeName,WaterBodyManager,RecLandManager,AdvisoryRecommendedType,AdvisoryRecommendedDate,AdvisoryLevelCurrentOnMap
269,1/1/2019,Lake Temescal,Lake Temescal,6/17/2019,1988,Alameda,Region 2 - San Francisco Bay,37.846563,-122.23053,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Caution,10/24/2019,Last verified >90 days ago
268,1/1/2019,Lake Chabot (Solano Co.),Lake Chabot (Solano Co.),9/21/2019,2127,Solano,Region 2 - San Francisco Bay,38.08227,-122.142268,Reservoir,,Local Park and Recreation Department,Caution,4/3/2020,Last verified >90 days ago
267,1/1/2019,Lake Chabot (Alameda Co),Lake Chabot (Alameda Co),1/4/2019,1885,Alameda,Region 2 - San Francisco Bay,37.726948,-122.11221,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Caution,10/24/2019,Last verified >90 days ago
266,1/1/2019,Lake Anza,Lake Anza,5/13/2019,1955,Alameda,Region 2 - San Francisco Bay,37.896029,-122.25034,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Danger,10/2/2019,Last verified >90 days ago
264,1/1/2019,Martinez Marina,Martinez Marina,8/22/2019,2066,Contra Costa,Region 2 - San Francisco Bay,38.02631,-122.13766,,Unknown,Unknown,Caution,NaT,Caution
262,1/1/2019,Quarry Lakes,Quarry Lakes,4/3/2019,1935,Alameda,Region 2 - San Francisco Bay,37.573328,-122.00181,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Danger,7/17/2019,Last verified >90 days ago
260,1/1/2019,Klamath River,"Klamath River, above Trinity River Confluence",8/13/2019,2111,Siskiyou,Region 1 - North Coast,41.185593,-123.70656,Wadeable stream,Unknown,Unknown,None,NaT,None
259,1/1/2019,Iron Gate,"Iron Gate Reservoir, at Camp Creek",7/8/2019,2036,Siskiyou,Region 1 - North Coast,41.972514,-122.43646,,PacifiCorp,Unknown,None,NaT,None
259,1/1/2019,Iron Gate,"Iron Gate Reservoir, at Jay Williams",7/8/2019,2037,Siskiyou,Region 1 - North Coast,41.962236,-122.44046,,PacifiCorp,Unknown,None,NaT,None
259,1/1/2019,Iron Gate,"Iron Gate Reservoir, at Log Boom",7/12/2019,2031,Siskiyou,Region 1 - North Coast,41.93477,-122.43504,,PacifiCorp,Unknown,None,NaT,None
258,1/1/2019,Big Lagoon,Big Lagoon,6/12/2019,1973,Humboldt,Region 1 - North Coast,41.173458,-124.11614,,County Environmental Health Department,California State Parks,Warning,NaT,Warning
257,1/1/2018,Wrights Lake,Wrights Lake,7/3/2018,1795,El Dorado,Region 5 - Central Valley,38.849144,-120.23219,Reservoir,Unknown,United States Forest Service,None,7/9/2018,Last verified >90 days ago
255,1/1/2018,Wet Meadows Reservoir,Wet Meadows Reservoir,9/17/2018,1868,Alpine,Region 6 - Lahontan,38.6051594,-119.86722,Reservoir,United States Forest Service,Unknown,Caution,NaT,Caution
254,1/1/2018,New York Point,New York Point in the Delta,7/24/2018,1831,Contra Costa,Region 2 - San Francisco Bay,38.039166,-121.88628,Wadeable stream,City Department,City Department,Danger,8/1/2018,Last verified >90 days ago
252,1/1/2018,Upper Blue Lakes,Upper Blue Lakes (UBL),6/4/2018,1766,Lake,Region 5 - Central Valley,39.1700389,-123.00777,Reservoir,County Environmental Health Department,Unknown,None,10/19/2018,Last verified >90 days ago
249,1/1/2018,Swan Lake,Swan Lake,7/1/2018,1865,Placer,Region 5 - Central Valley,38.727515,-121.20893,Reservoir,Community HOA,Unknown,None,10/24/2018,Last verified >90 days ago
248,1/1/2018,Stone Lagoon ,Stone Lagoon - South of Campground Beach,7/12/2018,1839,Humboldt,Region 1 - North Coast,41.232211,-124.08481,Other,Unknown,Unknown,Danger,8/31/2018,Last verified >90 days ago
247,1/1/2018,Spring Valley Lake,Spring Valley Lake,6/13/2018,1769,San Bernardino,Region 6 - Lahontan,34.495578,-117.26628,Reservoir,Community HOA,Unknown,Caution,NaT,Caution
246,1/1/2018,San Diego River,"San Diego River mainstem, just W. of I-805",7/24/2018,1834,San Diego,Region 9 - San Diego,32.774372,-117.13507,Wadeable stream,City Department,Unknown,Warning,8/3/2018,Last verified >90 days ago
246,1/1/2018,San Diego River,"San Diego River, east of Hwy 163",6/15/2018,1778,San Diego,Region 9 - San Diego,32.768675,-117.15796,Wadeable stream,Unknown,Unknown,None,NaT,None
232,1/1/2018,Port of West Sacramento ,Port of West Sacramento near Washington Lake entrance,8/8/2018,1843,Sacramento,Region 5 - Central Valley,38.565389,-121.55344,Wadeable stream,Local Port,Local Port,None,8/23/2018,Last verified >90 days ago
230,1/1/2018,Manzanita Lake,Manzanita Lake,7/2/2018,1879,Madera,Region 5 - Central Valley,37.247,-119.518,Reservoir,Pacific Gas and Electric,Pacific Gas and Electric,None,12/24/2018,Last verified >90 days ago
229,1/1/2018,Retention Basin ,Retention Basin near Penasquitos Creek Falls,9/3/2018,1857,San Diego,Region 9 - San Diego,32.934288,-117.1772,,Unknown,Unknown,NA - refer to Report Details,9/7/2018,Last verified >90 days ago
227,1/1/2018,Lake Webb,Lake Webb (Buena Vista),8/24/2018,1856,Kern,Region 5 - Central Valley,35.223538,-119.26226,Reservoir,County Environmental Health Department,Unknown,None,12/4/2018,Last verified >90 days ago
226,1/1/2018,Lake Cunningham,Lake Cunningham,1/10/2018,1706,Santa Clara,Region 2 - San Francisco Bay,37.335371,-121.80965,Reservoir,City Department,Local Park and Recreation Department,Danger,10/16/2018,Last verified >90 days ago
225,1/1/2018,Rim Rock Lake,Rim Rock Lake,7/11/2018,1814,Lassen,Region 6 - Lahontan,40.49573,-121.1745,Reservoir,Unknown,United States Forest Service,Caution,8/9/2018,Last verified >90 days ago
224,1/1/2018,Hensley Lake,Hensley Lake,6/20/2018,1793,Madera,Region 5 - Central Valley,37.12162,-119.88822,Reservoir,United States Army Corps of Engineers,Unknown,Caution,11/18/2018,Last verified >90 days ago
223,1/1/2018,Pilarcitos Creek,Pilarcitos Creek (before Pacific Ocean),6/6/2018,1846,San Mateo,Region 2 - San Francisco Bay,37.475353,-122.44782,Wadeable stream,County Environmental Health Department,Local Park and Recreation Department,None,11/27/2018,Last verified >90 days ago
221,1/1/2018,H.V. Eastman Lake,H.V. Eastman Lake,6/20/2018,1792,Madera,Region 5 - Central Valley,37.22208,-119.98531,Reservoir,United States Army Corps of Engineers,Unknown,Caution,12/21/2018,Last verified >90 days ago
220,1/1/2018,Cypress Ridge Golf Course lake,"Lake on Cypress Ridge Golf Course, Arroyo Grande, CA",12/19/2018,1881,San Luis Obispo,Region 3 - Central Coast,35.068874,-120.5746,Reservoir,Unknown,Private entity,Caution,NaT,Caution
219,1/1/2018,Borax Lake,Borax Lake,4/19/2018,1728,Lake,Region 5 - Central Valley,38.985278,-122.67656,Reservoir,County Environmental Health Department,Private entity,None,5/9/2018,Last verified >90 days ago
218,1/1/2018,Arcade Lake,Arcade Lake,6/23/2018,1772,Sacramento,Region 5 - Central Valley,38.6849955,-121.27001,Reservoir,Community HOA,City Department,None,12/4/2018,Last verified >90 days ago
216,1/1/2018,Grantville Ponds,Grantville Ponds on the San Diego River,8/7/2018,1841,San Diego,Region 9 - San Diego,32.785245,-117.10416,Pond (<1 ha),Unknown,Unknown,None,NaT,None
214,1/1/2018,Diamond Valley Lake,Diamond Valley Lake,6/6/2018,1774,Riverside,Region 9 - San Diego,33.678,-117.042,Reservoir,Metropolitan Water District of Southern California,Unknown,Danger,8/31/2018,Last verified >90 days ago
213,1/1/2018,Country Lake,"Country Lake, near 21100 State Street San Jacinto",7/31/2018,1842,Riverside,Region 8 - Santa Ana,33.815097,-116.9649,Reservoir,Unknown,Community HOA,None,NaT,None
212,1/1/2018,Jenks Lake,"Jenks Lake, near YMCA Camp Round Meadow",8/7/2018,1838,Riverside,Region 8 - Santa Ana,34.164835,-116.88321,Reservoir,Unknown,United States Forest Service,None,NaT,None
211,1/1/2018,Lake Evans,"Lake Evans, near Swim Beach 1",6/19/2018,1794,Kern,Region 5 - Central Valley,35.235401,-119.30015,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/4/2018,Last verified >90 days ago
210,1/1/2018,Lake Elsinore,Lake Elsinore,5/3/2018,1727,Riverside,Region 8 - Santa Ana,33.669278,-117.36211,Reservoir,City Department,City Department,Warning,5/29/2018,Last verified >90 days ago
210,1/1/2018,Lake Elsinore,"Lake Elsinore, Perret Park",8/22/2018,1852,Riverside,Region 8 - Santa Ana,33.642055,-117.34366,Reservoir,Private entity,Unknown,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,"Lake Elsinore, Elmgrove Beach",8/22/2018,1851,Riverside,Region 8 - Santa Ana,33.667369,-117.33735,Reservoir,City Department,Unknown,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,"Lake Elsinore, La Laguna Beach",8/22/2018,1855,Riverside,Region 8 - Santa Ana,33.671406,-117.3705,Reservoir,City Department,Unknown,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,"Lake Elsinore, La Laguna Boat Dock",8/22/2018,1853,Riverside,Region 8 - Santa Ana,33.672348,-117.36939,Reservoir,City Department,Unknown,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,"Lake Elsinore, open water",8/22/2018,1854,Riverside,Region 8 - Santa Ana,33.660365,-117.35059,Reservoir,City Department,Unknown,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,"Lake Elsinore, near Coyote Cove Campground/La Laguna",9/17/2018,1869,Riverside,Region 8 - Santa Ana,33.670704,-117.37273,Reservoir,City Department,City Department,Danger,NaT,Danger
210,1/1/2018,Lake Elsinore,Lake Elsinore,12/27/2018,1884,Riverside,Region 8 - Santa Ana,33.659915,-117.3511,Reservoir,City Department,Unknown,Warning,1/11/2018,Last verified >90 days ago
209,1/1/2018,Salton Sea,"Salton Sea, near State Recreation Area Beach",5/21/2018,1733,Riverside,Region 7 - Colorado River,33.5038,-115.91693,Reservoir,Joint Powers Authority,California State Parks,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, near Salton Sea State Recreation Area",5/21/2018,1732,Riverside,Region 7 - Colorado River,33.50367,-115.91445,Reservoir,Community HOA,California State Parks,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, shore near Obsidian Butte",5/21/2018,1735,"Imperial, Riverside",Region 7 - Colorado River,33.174633,-115.64097,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, shore near Obsidian Butte",5/21/2018,1735,"Imperial, Riverside",Region 7 - Colorado River,33.174633,-115.64097,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, shoreline near Bombay Beach",5/21/2018,1734,"Imperial, Riverside",Region 7 - Colorado River,33.34582,-115.72998,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, shoreline near Bombay Beach",5/21/2018,1734,"Imperial, Riverside",Region 7 - Colorado River,33.34582,-115.72998,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, near Desert Shores",5/21/2018,1737,"Imperial, Riverside",Region 7 - Colorado River,33.41007,-116.03529,Reservoir,Joint Powers Authority,Unknown,Caution,10/9/2018,Last verified >90 days ago
209,1/1/2018,Salton Sea,"Salton Sea, near Desert Shores",5/21/2018,1737,"Imperial, Riverside",Region 7 - Colorado River,33.41007,-116.03529,Reservoir,Joint Powers Authority,Unknown,Caution,10/9/2018,Last verified >90 days ago
209,1/1/2018,Salton Sea,"Salton Sea, near West Shores",5/21/2018,1736,"Imperial, Riverside",Region 7 - Colorado River,33.32862,-115.9384,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, near West Shores",5/21/2018,1736,"Imperial, Riverside",Region 7 - Colorado River,33.32862,-115.9384,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,Salton Sea State Rec Area boat launch,7/5/2018,1803,"Imperial, Riverside",Region 7 - Colorado River,33.504212,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,Salton Sea State Rec Area boat launch,7/5/2018,1803,"Imperial, Riverside",Region 7 - Colorado River,33.504212,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,Salton Sea State Rec Area boat launch,7/5/2018,1941,"Imperial, Riverside",Region 7 - Colorado River,33.503339,-115.91459,Reservoir,California State Parks,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,Salton Sea State Rec Area boat launch,7/5/2018,1941,"Imperial, Riverside",Region 7 - Colorado River,33.503339,-115.91459,Reservoir,California State Parks,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea at Bombay Beach,7/5/2018,1950,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Bombay Beach,7/5/2018,1950,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Obsidian Butte,7/5/2018,1951,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Obsidian Butte,7/5/2018,1951,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at State Recreation Area,7/5/2018,1949,"Imperial, Riverside",Region 7 - Colorado River,33.50421,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea at State Recreation Area,7/5/2018,1949,"Imperial, Riverside",Region 7 - Colorado River,33.50421,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea at Desert Shores near Alcapulco Ln,7/5/2018,1953,"Imperial, Riverside",Region 7 - Colorado River,33.397757,-116.03724,Wadeable stream,Joint Powers Authority,Unknown,None,12/5/2019,Last verified >90 days ago
209,1/1/2018,Salton Sea ,Salton Sea at Desert Shores near Alcapulco Ln,7/5/2018,1953,"Imperial, Riverside",Region 7 - Colorado River,33.397757,-116.03724,Wadeable stream,Joint Powers Authority,Unknown,None,12/5/2019,Last verified >90 days ago
209,1/1/2018,Salton Sea ,Salton Sea at Obsidain Butte,8/30/2018,1861,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Obsidain Butte,8/30/2018,1861,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Bombay Beach,8/30/2018,1860,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at Bombay Beach,8/30/2018,1860,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea Desert Shores Harbor at Alcapulco Ln,8/30/2018,1863,"Imperial, Riverside",Region 7 - Colorado River,30.23822,-115.01961,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea Desert Shores Harbor at Alcapulco Ln,8/30/2018,1863,"Imperial, Riverside",Region 7 - Colorado River,30.23822,-115.01961,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea at West Shores,8/30/2018,1862,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.921406,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at West Shores,8/30/2018,1862,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.921406,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea ,Salton Sea at State Rec Area,8/30/2018,1859,"Imperial, Riverside",Region 7 - Colorado River,33.50421,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,Salton Sea at State Rec Area,8/30/2018,1859,"Imperial, Riverside",Region 7 - Colorado River,33.50421,-115.91756,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,"Desert Shores Harbor, Salton Sea",10/2/2018,1878,"Imperial, Riverside",Region 7 - Colorado River,33.401232,-116.03353,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea ,"Desert Shores Harbor, Salton Sea",10/2/2018,1878,"Imperial, Riverside",Region 7 - Colorado River,33.401232,-116.03353,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, Obsidian Butte Boat Launch",12/17/2018,1889,"Imperial, Riverside",Region 7 - Colorado River,33.1746,-115.64103,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, Obsidian Butte Boat Launch",12/17/2018,1889,"Imperial, Riverside",Region 7 - Colorado River,33.1746,-115.64103,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, North Shore Beach",12/17/2018,1886,"Imperial, Riverside",Region 7 - Colorado River,33.504051,-115.91738,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, North Shore Beach",12/17/2018,1886,"Imperial, Riverside",Region 7 - Colorado River,33.504051,-115.91738,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, Desert Shores Harbor",12/17/2018,1891,"Imperial, Riverside",Region 7 - Colorado River,33.39771,-116.03741,Reservoir,Unknown,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, Desert Shores Harbor",12/17/2018,1891,"Imperial, Riverside",Region 7 - Colorado River,33.39771,-116.03741,Reservoir,Unknown,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, West Shores",12/17/2018,1890,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.9384,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea,"Salton Sea, West Shores",12/17/2018,1890,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.9384,Reservoir,Joint Powers Authority,Unknown,None,NaT,None
209,1/1/2018,Salton Sea,"Salton Sea, Bombay Beach",12/17/2018,1887,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
209,1/1/2018,Salton Sea,"Salton Sea, Bombay Beach",12/17/2018,1887,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Reservoir,Joint Powers Authority,Unknown,Caution,NaT,Caution
208,1/1/2018,Red Lake,Red Lake,9/2/2018,1858,Alpine,Region 6 - Lahontan,38.701055,-119.97119,Reservoir,California Department of Fish and Wildlife,California Department of Fish and Wildlife,Danger,NaT,Danger
205,1/1/2018,Crowley Lake,Crowley Lake,6/30/2018,1796,Mono,Region 6 - Lahontan,37.603768,-118.73951,Reservoir,Los Angeles Department of Water and Power,Unknown,Caution,7/20/2018,Last verified >90 days ago
204,1/1/2018,Iron Gate Reservoir,Iron Gate Reservoir at Camp Creek,6/25/2018,1789,Siskiyou,Region 1 - North Coast,41.972514,-122.43646,Reservoir,Unknown,Unknown,NA - refer to Report Details,9/29/2018,Last verified >90 days ago
204,1/1/2018,Iron Gate Reservoir,Iron Gate Reservoir at Log Boom,7/18/2018,1832,Siskiyou,Region 1 - North Coast,41.93477,-122.43504,Reservoir,Unknown,Unknown,NA - refer to Report Details,9/29/2018,Last verified >90 days ago
203,1/1/2018,Horseshoe Lake,Horseshoe Lake,6/13/2018,1768,San Bernardino,Region 6 - Lahontan,34.511256,-117.27386,Reservoir,County Environmental Health Department,Unknown,NA - refer to Report Details,NaT,NA - refer to Report Details
202,1/1/2018,Eagle Lake,Eagle Lake (south lake),7/25/2018,1827,Lassen,Region 6 - Lahontan,40.5632,-120.83249,Reservoir,Unknown,United States Forest Service,None,8/31/2018,Last verified >90 days ago
201,1/1/2018,Diaz Lake,Diaz Lake,8/13/2018,1844,Inyo,Region 6 - Lahontan,36.561775,-118.05496,Reservoir,Unknown,Local Park and Recreation Department,Caution,NaT,Caution
200,1/1/2018,Whiskeytown Lake,Grizzly Gulch arm of Whiskeytown Lake,9/17/2018,1866,Shasta,Region 5 - Central Valley,40.653194,-122.59911,Reservoir,United States Bureau of Reclamation,California State Parks,None,10/25/2018,Last verified >90 days ago
199,1/1/2018,Victoria Canal,"Victoria Canal, south of Hwy 4",6/13/2018,1752,San Joaquin,Region 5 - Central Valley,37.870945,-121.53001,Wadeable stream,California Department of Water Resources,Unknown,Caution,12/4/2018,Last verified >90 days ago
198,1/1/2018,San Luis Reservoir,San Luis Reservoir Basalt Boat Launch,5/21/2018,1738,Merced,Region 5 - Central Valley,37.0365,-121.0936,Reservoir,California Department of Water Resources,California State Parks,None,12/7/2018,Last verified >90 days ago
197,1/1/2018,Antioch/Oakley Regional Shoreline,Antioch/Oakley Regional Shoreline,10/2/2018,1874,Contra Costa,Region 5 - Central Valley,38.019659,-121.75098,Other,Unknown,East Bay Regional Park District,None,12/4/2018,Last verified >90 days ago
196,1/1/2018,San Joaquin River ,San Joaquin River above Dos Reis,7/17/2018,1816,San Joaquin,Region 5 - Central Valley,37.8223312,-121.31772,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
196,1/1/2018,San Joaquin River ,San Joaquin River at Tinsley Island,8/2/2018,1835,San Joaquin,Region 5 - Central Valley,38.037781,-121.49557,Wadeable stream,California Department of Water Resources,Private entity,None,12/4/2018,Last verified >90 days ago
195,1/1/2018,Confluence of Sacramento River and American River,Confluence of Sacramento River and American River (under bridge),4/15/2018,1722,Sacramento,Region 5 - Central Valley,38.5996027,-121.505,Wadeable stream,County Environmental Health Department,Local Park and Recreation Department,None,4/23/2018,Last verified >90 days ago
195,1/1/2018,Sacramento River ,Sacramento River near Freeport Intake,7/24/2018,1833,Sacramento,Region 5 - Central Valley,38.472349,-121.50661,Wadeable stream,Unknown,County Environmental Health Department,None,NaT,None
194,1/1/2018,Three Mile Slough ,Three Mile Slough Near San Joaquin River,7/3/2018,1798,San Joaquin,Region 5 - Central Valley,38.1033,-121.4542,Other,California Department of Water Resources,Unknown,None,12/4/2018,Last verified >90 days ago
193,1/1/2018,Unnamed Ditch ,North Davis Ditch near Sycamore Lane,4/19/2018,1726,Yolo,Region 5 - Central Valley,38.567832,-121.76677,Stormwater retention,City Department,City Department,Warning,5/9/2018,Last verified >90 days ago
192,1/1/2018,O'Neill Forebay,O'Neill Forebay Outlet (Check 13),5/21/2018,1740,Merced,Region 5 - Central Valley,37.070309,-120.99378,Reservoir,California Department of Water Resources,California State Parks,None,10/25/2018,Last verified >90 days ago
192,1/1/2018,O'Neill Forebay,O'Neill Forebay Boat Launch,5/29/2018,1742,Merced,Region 5 - Central Valley,37.08375,-121.05923,Reservoir,California Department of Water Resources,California State Parks,None,10/25/2018,Last verified >90 days ago
190,1/1/2018,Old River,"Old River, near Clifton Court Forebay Intake",6/13/2018,1753,Contra Costa,Region 5 - Central Valley,37.827969,-121.5526,Wadeable stream,California Department of Water Resources,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River ,"Old River at Confluence of West Canal, North of Clifton Court Forebay",6/13/2018,1754,Contra Costa,Region 5 - Central Valley,37.831583,-121.55403,Wadeable stream,California Department of Water Resources,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River ,Old River at Mountain House Creek,6/13/2018,1756,San Joaquin,Region 5 - Central Valley,37.793821,-121.51741,Wadeable stream,California Department of Water Resources,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River,"Old River, upstream of Hammer Island",6/13/2018,1757,San Joaquin,Region 5 - Central Valley,37.810958,-121.54443,Wadeable stream,California Department of Water Resources,Unknown,Caution,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River ,Old River near Franks Tract near Terminous,7/3/2018,1801,San Joaquin,Region 5 - Central Valley,38.0711,-121.5789,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River ,Old River at Head of Old River,7/17/2018,1817,San Joaquin,Region 5 - Central Valley,37.807486,-121.33141,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Old River ,Old River near Doughty Cut,7/17/2018,1818,San Joaquin,Region 5 - Central Valley,37.813683,-121.38335,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
190,1/1/2018,Mokelumne River ,Mokelumne River near San Joaquin River,7/24/2018,1826,San Joaquin,Region 5 - Central Valley,38.0711,-121.5789,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
189,1/1/2018,Middle River downstream of S Tracy Boulevard,Middle River downstream of S Tracy Boulevard,6/28/2018,1786,San Joaquin,Region 5 - Central Valley,37.881335,-121.46742,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
189,1/1/2018,Middle River ,Middle River at Victoria Canal Confluence near Union Point,6/28/2018,1785,San Joaquin,Region 5 - Central Valley,37.890757,-121.48842,Wadeable stream,Unknown,Unknown,None,12/4/2018,Last verified >90 days ago
189,1/1/2018,Middle River ,Middle River near upstream of West Undine Road,7/18/2018,1822,San Joaquin,Region 5 - Central Valley,37.834001,-121.38572,Wadeable stream,California Department of Water Resources,Unknown,None,12/4/2018,Last verified >90 days ago
189,1/1/2018,Middle River ,"Middle River near Holt, Turner cut near Holt",6/19/2018,1775,San Joaquin,Region 5 - Central Valley,38.0030555,-121.46083,Wadeable stream,Unknown,Unknown,NA - refer to Report Details,12/4/2018,Last verified >90 days ago
188,1/1/2018,Lake Oroville,North Fork of Lake Oroville,6/3/2018,1749,Butte,Region 5 - Central Valley,39.719,-121.426,Reservoir,California Department of Water Resources,California State Parks,None,9/7/2018,Last verified >90 days ago
188,1/1/2018,Lake Oroville ,Lake Oroville - Middle Fork,6/19/2018,1770,Butte,Region 5 - Central Valley,39.57395,-121.41012,Reservoir,California Department of Water Resources,California State Parks,None,9/7/2018,Last verified >90 days ago
188,1/1/2018,Lake Oroville ,Lake Oroville - South Fork,7/6/2018,1815,Butte,Region 5 - Central Valley,39.5337805,-121.37778,Reservoir,California Department of Water Resources,Unknown,None,9/7/2018,Last verified >90 days ago
187,1/1/2018,Lake Isabella ,Lake Isabella - French Gulch,6/19/2018,1781,Kern,Region 5 - Central Valley,35.6514,-118.48542,Reservoir,United States Army Corps of Engineers,Unknown,None,10/24/2018,Last verified >90 days ago
187,1/1/2018,Lake Isabella ,Lake Isabella - Kissack Cove,6/19/2018,1780,Kern,Region 5 - Central Valley,35.64859,-118.41755,Reservoir,United States Army Corps of Engineers,Unknown,None,10/24/2018,Last verified >90 days ago
